tempo,memoryOthers,memoryHeapJava,memoryNative,memoryCode,memoryStack,current,voltage
8761154,10194944,131162112,15429488,19054592,536576,808750.0,4107.0
8761309,10194944,131166208,15429488,19054592,536576,808750.0,4107.0
8761452,10194944,131166208,15429488,19054592,536576,808750.0,4107.0
8761595,10194944,131166208,15429488,19054592,536576,445625.0,4107.0
8761736,10194944,131170304,15429488,19054592,536576,445625.0,4107.0
8761877,10194944,131170304,15429488,19054592,536576,447500.0,4107.0
8762029,10194944,131170304,15429488,19054592,536576,447500.0,4107.0
8762169,10194944,131174400,15429488,19054592,536576,447500.0,4107.0
8762315,10194944,131174400,15429488,19054592,536576,477812.0,4107.0
8762457,10194944,131174400,15429488,19054592,536576,477812.0,4107.0
8762615,10194944,131178496,15429488,19054592,536576,456875.0,4107.0
8762760,10194944,131178496,15429488,19054592,536576,456875.0,4107.0
8762903,10194944,131178496,15429488,19054592,536576,456875.0,4107.0
8763051,10194944,131182592,15429488,19054592,536576,570000.0,4107.0
8763189,10194944,131182592,15429488,19054592,536576,570000.0,4107.0
8763336,10194944,131182592,15429488,19054592,536576,535312.0,4107.0
8763483,10194944,131186688,15429488,19054592,536576,535312.0,4107.0
8763623,10194944,131186688,15429488,19054592,536576,484687.0,4107.0
8763770,10194944,131186688,15429488,19054592,536576,484687.0,4107.0
8763911,10194944,131190784,15429488,19054592,536576,484687.0,4107.0
8764059,10194944,131190784,15429488,19054592,536576,444062.0,4107.0
8764198,10194944,131190784,15429488,19054592,536576,444062.0,4107.0
8764344,10194944,131190784,15429488,19054592,536576,439062.0,4107.0
8764488,10194944,131194880,15429488,19054592,536576,439062.0,4107.0
8764631,10194944,131194880,15429488,19054592,536576,439062.0,4107.0
8764772,10194944,131194880,15429488,19054592,536576,510000.0,4107.0
8764911,10194944,131198976,15429488,19054592,536576,510000.0,4107.0
8765054,10194944,131198976,15429488,19054592,536576,456250.0,4107.0
8765197,10194944,131198976,15429488,19054592,536576,456250.0,4107.0
8765336,10194944,131203072,15429488,19054592,536576,456250.0,4107.0
8765477,10194944,131203072,15429488,19054592,536576,497812.0,4107.0
8765615,10194944,131203072,15429488,19054592,536576,497812.0,4107.0
8765754,10194944,131207168,15429488,19054592,536576,441875.0,4107.0
8765910,10194944,131207168,15429488,19054592,536576,441875.0,4107.0
8766055,10194944,131207168,15429488,19054592,536576,441875.0,4107.0
8766197,10194944,131211264,15429488,19054592,536576,551562.0,4107.0
8766340,10194944,131211264,15429488,19054592,536576,551562.0,4107.0
8766488,10194944,131211264,15429488,19054592,536576,434375.0,4107.0
8766630,10194944,131215360,15429488,19054592,536576,434375.0,4107.0
8766774,10194944,131215360,15429488,19054592,536576,434375.0,4107.0
8766911,10194944,131215360,15429488,19054592,536576,583125.0,4107.0
8767054,10194944,131219456,15429488,19054592,536576,583125.0,4107.0
8767194,10194944,131219456,15429488,19054592,536576,440000.0,4107.0
8767341,10194944,131219456,15429488,19054592,536576,440000.0,4107.0
8767483,10194944,131223552,15429488,19054592,536576,567187.0,4107.0
8767631,10194944,131223552,15429488,19054592,536576,567187.0,4107.0
8767768,10194944,131223552,15429488,19054592,536576,567187.0,4107.0
8767904,10194944,131227648,15429488,19054592,536576,476875.0,4107.0
8768040,10194944,131227648,15429488,19054592,536576,476875.0,4107.0
8768184,10194944,131227648,15429488,19054592,536576,515625.0,4107.0
8768336,10194944,131231744,15429488,19054592,536576,515625.0,4107.0
8768490,10194944,131231744,15429488,19054592,536576,515625.0,4107.0
8768650,10194944,131231744,15429488,19054592,536576,563750.0,4107.0
8768801,10194944,131231744,15429488,19054592,536576,563750.0,4107.0
8768946,10194944,131235840,15429488,19054592,536576,446875.0,4107.0
8769090,10194944,131235840,15429488,19054592,536576,446875.0,4107.0
8769234,10194944,131235840,15429488,19054592,536576,527500.0,4107.0
8769384,10194944,131239936,15429488,19054592,536576,527500.0,4107.0
8769523,10194944,131239936,15429488,19054592,536576,527500.0,4107.0
8769665,10194944,131239936,15429488,19054592,536576,517812.0,4107.0
8769812,10194944,131244032,15429488,19054592,536576,517812.0,4107.0
8769955,10194944,131244032,15429488,19054592,536576,505312.0,4107.0
8770100,10194944,131244032,15429488,19054592,536576,505312.0,4107.0
8770242,10194944,131248128,15429488,19054592,536576,505312.0,4107.0
8770396,10194944,131248128,15429488,19054592,536576,472500.0,4107.0
8770552,10194944,131248128,15429488,19054592,536576,472500.0,4107.0
8770702,10194944,131252224,15429488,19054592,536576,452187.0,4107.0
8770843,10194944,131252224,15429488,19054592,536576,452187.0,4107.0
8770983,10194944,131252224,15429488,19054592,536576,452187.0,4107.0
8771131,10194944,131256320,15429488,19054592,536576,533125.0,4107.0
8771273,10194944,131256320,15429488,19054592,536576,533125.0,4107.0
8771421,10194944,131256320,15429488,19054592,536576,436875.0,4107.0
8771561,10194944,131260416,15429488,19054592,536576,436875.0,4107.0
8771704,10194944,131260416,15429488,19054592,536576,574687.0,4107.0
8771849,10194944,131260416,15429488,19054592,536576,574687.0,4107.0
8771989,10194944,131264512,15429488,19054592,536576,574687.0,4107.0
8772135,10194944,131264512,15429488,19054592,536576,455312.0,4107.0
8772288,10194944,131264512,15429488,19054592,536576,455312.0,4107.0
8772433,10194944,131268608,15429488,19054592,536576,463437.0,4107.0
8772575,10194944,131268608,15429488,19054592,536576,463437.0,4107.0
8772720,10194944,131268608,15429488,19054592,536576,463437.0,4107.0
8772867,10194944,131272704,15429488,19054592,536576,597187.0,4107.0
8773004,10194944,131272704,15429488,19054592,536576,597187.0,4107.0
