JAVA-BINARY_TREES
tempo,memoryOthers,memoryHeapJava,memoryNative,memoryCode,memoryStack,current,voltage
19008298,9273344,59871232,9314240,17158144,450560,617073.0,4107.0
19008423,9351168,131387392,9318768,17166336,450560,664682.0,4107.0
19008550,9400320,180875264,9314432,17162240,450560,857860.0,4107.0
19008677,10240000,271593472,9377488,17162240,614400,683603.0,4107.0
19008810,12021760,271593472,9360656,17162240,614400,666513.0,4107.0
19009565,9654272,246374400,9266832,17219584,626688,404363.0,4107.0
19010124,9510912,280145920,9267104,17219584,626688,426031.0,4107.0
19010264,11259904,273108992,9267104,17219584,626688,550544.0,4107.0
19010404,12079104,273182720,9266976,17219584,626688,645150.0,4107.0
19010639,13402112,282058752,9267792,17219584,626688,363774.0,4107.0
19011154,13275136,280764416,9267840,17219584,626688,530402.0,4107.0
19011367,10850304,273096704,9267920,17219584,626688,359502.0,4107.0
19011500,12165120,273170432,9267856,17219584,626688,340886.0,4107.0
19011844,11771904,279502848,9267984,17219584,626688,1214616.0,4107.0
19011982,11227136,273108992,9267984,17219584,626688,397344.0,4107.0
19012122,12152832,273182720,9267856,17219584,626688,409856.0,4107.0
19012386,13025280,279789568,9268448,17219584,626688,870678.0,4107.0
19012551,10821632,273108992,9267984,17219584,626688,524909.0,4107.0
19012688,12103680,273182720,9235232,17219584,626688,294193.0,4107.0
19013551,11816960,278917120,9235952,17219584,577536,992140.0,4107.0
19013690,11173888,273104896,9235360,17219584,577536,477606.0,4107.0
19013828,12251136,273154048,9235232,17219584,577536,416875.0,4107.0
19014113,13017088,282869760,9235360,17219584,577536,710764.0,4107.0
19014252,11161600,273096704,9235360,17219584,577536,524604.0,4107.0
19014386,12173312,273141760,9235360,17219584,577536,411382.0,4107.0
19014525,12374016,284549120,9235360,17219584,577536,487677.0,4107.0
19014664,9531392,215764992,9230768,17219584,577536,329899.0,4107.0
19015256,10973184,279920640,9230896,17219584,577536,1210038.0,4107.0
19015394,11329536,273162240,9230896,17219584,577536,484015.0,4107.0
19015533,12128256,273207296,9230768,17219584,577536,426031.0,4107.0
19015803,9609216,276918272,9230896,17219584,577536,643319.0,4107.0
19015941,11350016,273158144,9230896,17219584,577536,388799.0,4107.0
19016079,12140544,273203200,9230768,17219584,577536,387578.0,4107.0
19016342,12283904,280190976,9230768,17219584,577536,287479.0,4107.0
19016903,12861440,278536192,9230768,17219584,577536,315250.0,4107.0
19017490,11481088,279982080,9230688,17219584,577536,472113.0,4107.0
19017669,10952704,273170432,9230896,17219584,577536,398870.0,4107.0
19017805,12152832,273215488,9230704,17219584,577536,484625.0,4107.0
19018121,12218368,281063424,9230784,17219584,577536,1062331.0,4107.0
19018261,11046912,273162240,9230784,17219584,577536,419622.0,4107.0
19018396,12275712,273207296,9230656,17219584,577536,416875.0,4107.0
19018737,11976704,280059904,9230704,17219584,577536,1101699.0,4107.0
19018872,10952704,273162240,9230784,17219584,577536,391851.0,4107.0
19019011,12230656,273207296,9230656,17219584,577536,357060.0,4107.0
19019357,9809920,247042048,9230784,17219584,577536,1264055.0,4107.0
19019485,11481088,273162240,9230832,17219584,577536,503852.0,4107.0
19019624,12140544,273207296,9230640,17219584,577536,419927.0,4107.0
19019891,13381632,281178112,9230704,17219584,577536,255435.0,4107.0
19020520,9584640,245080064,9230704,17219584,577536,325016.0,4107.0
19021113,9535488,238313472,9231120,17219584,577536,403447.0,4107.0
19021676,10043392,243118080,9231248,17219584,577536,1258562.0,4107.0
19021838,11718656,273162240,9231248,17219584,577536,517585.0,4107.0
19021975,12087296,273207296,9231248,17219584,577536,320133.0,4107.0
19022115,11177984,137859072,9231312,17219584,577536,1249712.0,4107.0
19022262,12574720,288292864,9231376,17219584,577536,434576.0,4107.0
19022401,10792960,273162240,9231248,17219584,577536,841991.0,4107.0
19022542,12107776,273211392,9231120,17219584,577536,471197.0,4107.0
19022825,11988992,280100864,9231248,17219584,581632,959485.0,4107.0
19022964,11239424,273162240,9231248,17219584,581632,515143.0,4107.0
19023111,12136448,273207296,9231120,17219584,581632,514533.0,4107.0
19023381,11636736,281018368,9231248,17219584,581632,1224687.0,4107.0
19023525,11055104,273162240,9231248,17219584,581632,437017.0,4107.0
19023667,12357632,273207296,9231120,17219584,581632,412603.0,4107.0
19024008,9629696,280629248,9231248,17219584,581632,721445.0,4107.0
19024149,11436032,273158144,9231248,17219584,581632,358281.0,4107.0
19024289,12234752,273203200,9231120,17219584,581632,313419.0,4107.0
19024561,9588736,279355392,9231248,17219584,581632,1117874.0,4107.0
19024700,11399168,273162240,9231248,17219584,581632,414739.0,4107.0
19024844,12161024,273207296,9230928,17219584,581632,509345.0,4107.0
19025085,12263424,279863296,9231488,17219584,581632,272830.0,4107.0
19025698,12763136,282112000,9231072,17219584,581632,359502.0,4107.0
19026279,12300288,280633344,9231120,17219584,581632,1159378.0,4107.0
19026420,10989568,273166336,9231200,17219584,581632,472723.0,4107.0
19026561,12271616,273211392,9231072,17219584,581632,401006.0,4107.0
19026855,12767232,280506368,9231072,17219584,581632,314335.0,4107.0
19027455,9625600,243453952,9231200,17219584,581632,1152054.0,4107.0
19027592,11354112,236535808,9231200,17219584,581632,557258.0,4107.0
19027731,12181504,236580864,9231200,17219584,581632,423895.0,4107.0
19027870,12267520,249942016,9231072,17219584,581632,433965.0,4107.0
19028019,9650176,236875776,9231200,17219584,581632,1121841.0,4107.0
19028156,11423744,273162240,9231200,17219584,581632,551460.0,4107.0
19028296,12185600,273207296,9231072,17219584,581632,391851.0,4107.0
19028566,12750848,283672576,9231200,17219584,581632,1415424.0,4107.0
19028706,11128832,273162240,9231200,17219584,581632,396123.0,4107.0
19028847,12214272,273207296,9231072,17219584,581632,395818.0,4107.0
19029105,11988992,279932928,9231536,17219584,581632,497138.0,4107.0
19029741,11522048,277954560,9231200,17219584,581632,490729.0,4107.0
19029884,11268096,273162240,9231200,17219584,581632,550239.0,4107.0
19030022,12099584,273207296,9231008,17219584,581632,588692.0,4107.0
19030255,13225984,281305088,9207552,17219584,520192,387883.0,4107.0
19030871,14528512,280776704,9209008,17219584,520192,406194.0,4107.0
19031584,14979072,255418368,9200688,17219584,520192,331425.0,4107.0
19032297,13512704,198553600,9185168,17219584,458752,709848.0,4107.0
19032425,14852096,267833344,9186816,17219584,458752,638741.0,4107.0
19032553,10665984,273162240,9185104,17219584,458752,738230.0,4107.0
19032686,12308480,273166336,9184976,17219584,458752,379033.0,4107.0
19033140,12517376,182792192,9185168,17219584,458752,833141.0,4107.0
19033268,12947456,300863488,9185168,17219584,458752,495001.0,4107.0
