C-FASTA
tempo,memoryOthers,memoryHeapJava,memoryNative,memoryCode,memoryStack,current,voltage
21084199,10006528,8404992,15386752,19296256,540672,844687.0,3755.0
21084360,10006528,8404992,15386752,19296256,540672,754375.0,3755.0
21084514,10006528,8409088,15386752,19296256,540672,754375.0,3755.0
21084670,10006528,8409088,15379328,19296256,540672,936250.0,3755.0
21084815,10006528,8409088,15379328,19296256,540672,936250.0,3755.0
21084963,10006528,8413184,15379328,19296256,540672,936250.0,3755.0
21085110,10006528,8413184,15379328,19296256,540672,757812.0,3755.0
21085255,10006528,8413184,15379328,19296256,540672,757812.0,3755.0
fim
